index,GhoCode,GhoDisplay,PublishStateCode,PublishStateDisplay,YearCode,YearDisplay,RegionCode,RegionDisplay,WorldBankIncomeGroupGroupCode,WorldBankIncomeGroupDisplay,CountryCode,CountryDisplay,SexCode,SexDisplay,DisplayValue,Numeric
6219,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,WB_UMI,Upper_middle_income,DZA,Algeria,FMLE,Female,69,69.0
6220,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,EMR,Eastern Mediterranean,WB_LMI,Lower_middle_income,MAR,Morocco,MLE,Male,16,16.0
6221,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,WPR,Western Pacific,WB_HI,High_income,COK,Cook Islands,FMLE,Female,78,78.0
6222,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,EMR,Eastern Mediterranean,WB_LMI,Lower_middle_income,IRN,Iran (Islamic Republic of),FMLE,Female,64,64.0
6223,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2013,2013,WPR,Western Pacific,,,MHL,Marshall Islands,FMLE,Female,20,19.64018
6224,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,EUR,Europe,WB_HI,High_income,CYP,Cyprus,MLE,Male,75,75.0
6225,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2012,2012,AMR,Americas,WB_LMI,Lower_middle_income,ECU,Ecuador,MLE,Male,21,21.0
6226,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2013,2013,AFR,Africa,,,GHA,Ghana,MLE,Male,17,16.76406
6227,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,WB_LMI,Lower_middle_income,NGA,Nigeria,MLE,Male,40,40.4
6228,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2012,2012,AFR,Africa,WB_LI,Low_income,TGO,Togo,BTSX,Both sexes,17,17.0
6229,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AFR,Africa,WB_UMI,Upper_middle_income,ZAF,South Africa,BTSX,Both sexes,15,15.0
6230,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,EUR,Europe,WB_HI,High_income,SVN,Slovenia,MLE,Male,18,18.0
6231,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,EUR,Europe,WB_LMI,Lower_middle_income,ARM,Armenia,MLE,Male,67,67.0
6232,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,SEAR,South_East Asia,,,BGD,Bangladesh,MLE,Male,70,69.71074
6233,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,WPR,Western Pacific,WB_UMI,Upper_middle_income,TUV,Tuvalu,BTSX,Both sexes,68,68.0
6234,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,EMR,Eastern Mediterranean,WB_LMI,Lower_middle_income,EGY,Egypt,FMLE,Female,71,71.0
6235,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2013,2013,EMR,Eastern Mediterranean,WB_LMI,Lower_middle_income,IRQ,Iraq,FMLE,Female,64,63.5
6236,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,EMR,Eastern Mediterranean,WB_LMI,Lower_middle_income,SYR,Syrian Arab Republic,MLE,Male,72,72.0
6237,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2012,2012,EUR,Europe,WB_HI,High_income,GRC,Greece,BTSX,Both sexes,24,24.0
6238,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,WB_UMI,Upper_middle_income,PLW,Palau,FMLE,Female,71,71.0
6239,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,WB_LI,Low_income,COM,Comoros,BTSX,Both sexes,51,50.9
6240,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,EUR,Europe,,,CHE,Switzerland,FMLE,Female,85,85.2635
6241,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2013,2013,AFR,Africa,,,SYC,Seychelles,MLE,Male,17,17.01026
6242,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2012,2012,EUR,Europe,WB_HI,High_income,CZE,Czech Republic,BTSX,Both sexes,21,21.0
6243,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,EUR,Europe,WB_UMI,Upper_middle_income,SRB,Serbia,BTSX,Both sexes,18,18.0
6244,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AMR,Americas,WB_UMI,Upper_middle_income,URY,Uruguay,FMLE,Female,79,79.0
6245,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2000,2000,EMR,Eastern Mediterranean,WB_LMI,Lower_middle_income,EGY,Egypt,FMLE,Female,60,59.7
6246,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2012,2012,AFR,Africa,WB_LI,Low_income,BDI,Burundi,BTSX,Both sexes,16,16.0
6247,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2012,2012,AMR,Americas,WB_HI,High_income,BHS,Bahamas,FMLE,Female,23,23.0
6248,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,WB_HI,High_income,GNQ,Equatorial Guinea,MLE,Male,49,49.0
6249,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2000,2000,SEAR,South_East Asia,WB_LMI,Lower_middle_income,TLS,Timor_Leste,MLE,Male,49,48.8
6250,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2012,2012,AMR,Americas,WB_UMI,Upper_middle_income,DMA,Dominica,FMLE,Female,22,22.0
6251,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2013,2013,SEAR,South_East Asia,WB_LMI,Lower_middle_income,LKA,Sri Lanka,FMLE,Female,68,68.3
6252,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,WB_UMI,Upper_middle_income,GAB,Gabon,MLE,Male,60,60.0
6253,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,AFR,Africa,,,TGO,Togo,MLE,Male,57,57.08812
6254,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,EUR,Europe,WB_HI,High_income,SVK,Slovakia,BTSX,Both sexes,71,71.0
6255,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,EUR,Europe,WB_LMI,Lower_middle_income,TKM,Turkmenistan,BTSX,Both sexes,15,15.0
6256,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2000,2000,EUR,Europe,WB_HI,High_income,SVK,Slovakia,BTSX,Both sexes,64,64.0
6257,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AFR,Africa,WB_LI,Low_income,UGA,Uganda,MLE,Male,14,14.0
6258,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2013,2013,WPR,Western Pacific,WB_LMI,Lower_middle_income,PNG,Papua New Guinea,MLE,Male,52,51.9
6259,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,SEAR,South_East Asia,WB_LMI,Lower_middle_income,MDV,Maldives,BTSX,Both sexes,68,68.0
6260,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,EUR,Europe,WB_UMI,Upper_middle_income,BGR,Bulgaria,BTSX,Both sexes,74,74.0
6261,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EUR,Europe,WB_UMI,Upper_middle_income,TUR,Turkey,BTSX,Both sexes,18,18.0
6262,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,EUR,Europe,WB_LI,Low_income,KGZ,Kyrgyzstan,FMLE,Female,69,69.0
6263,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,WB_LI,Low_income,CAF,Central African Republic,MLE,Male,44,44.0
6264,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,WB_LI,Low_income,MOZ,Mozambique,BTSX,Both sexes,47,47.0
6265,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,WB_LI,Low_income,SLE,Sierra Leone,BTSX,Both sexes,39,39.0
6266,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2012,2012,AFR,Africa,WB_UMI,Upper_middle_income,DZA,Algeria,BTSX,Both sexes,18,18.0
6267,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2013,2013,AMR,Americas,,,ECU,Ecuador,BTSX,Both sexes,22,22.43367
6268,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AFR,Africa,WB_LI,Low_income,SLE,Sierra Leone,FMLE,Female,11,11.0
6269,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,WPR,Western Pacific,WB_LMI,Lower_middle_income,TON,Tonga,FMLE,Female,69,69.0
6270,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2012,2012,EUR,Europe,WB_HI,High_income,AND,Andorra,MLE,Male,23,23.0
6271,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,SEAR,South_East Asia,WB_LI,Low_income,NPL,Nepal,BTSX,Both sexes,15,15.0
6272,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,WB_LI,Low_income,ZMB,Zambia,BTSX,Both sexes,36,35.7
6273,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2012,2012,WPR,Western Pacific,WB_HI,High_income,BRN,Brunei Darussalam,BTSX,Both sexes,68,68.5
6274,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,EMR,Eastern Mediterranean,WB_LMI,Lower_middle_income,SYR,Syrian Arab Republic,FMLE,Female,20,20.0
6275,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2013,2013,AMR,Americas,,,BRB,Barbados,FMLE,Female,25,24.86905
6276,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2013,2013,AMR,Americas,,,HND,Honduras,FMLE,Female,23,23.46981
6277,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,EUR,Europe,WB_LMI,Lower_middle_income,UKR,Ukraine,MLE,Male,65,65.0
6278,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,EUR,Europe,WB_UMI,Upper_middle_income,BGR,Bulgaria,BTSX,Both sexes,18,18.0
6279,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,WB_UMI,Upper_middle_income,GAB,Gabon,BTSX,Both sexes,61,61.0
6280,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,EUR,Europe,WB_HI,High_income,DEU,Germany,FMLE,Female,81,81.0
6281,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AFR,Africa,WB_LI,Low_income,MLI,Mali,FMLE,Female,14,14.0
6282,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,AMR,Americas,,,URY,Uruguay,FMLE,Female,81,81.05434
6283,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AFR,Africa,WB_LI,Low_income,LBR,Liberia,BTSX,Both sexes,14,14.0
6284,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,AFR,Africa,,,GIN,Guinea,FMLE,Female,59,59.30968
6285,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2000,2000,EUR,Europe,WB_UMI,Upper_middle_income,POL,Poland,FMLE,Female,68,68.1
6286,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EUR,Europe,WB_HI,High_income,PRT,Portugal,BTSX,Both sexes,20,20.0
6287,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2012,2012,EUR,Europe,WB_LMI,Lower_middle_income,MDA,Republic of Moldova,BTSX,Both sexes,17,17.0
6288,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2013,2013,AFR,Africa,WB_LMI,Lower_middle_income,CIV,Côte d'Ivoire,BTSX,Both sexes,46,45.6
6289,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2012,2012,AFR,Africa,WB_UMI,Upper_middle_income,ZAF,South Africa,BTSX,Both sexes,51,51.1
6290,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,AFR,Africa,,,NAM,Namibia,FMLE,Female,70,70.03987
6291,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2013,2013,AMR,Americas,,,MEX,Mexico,FMLE,Female,22,22.49593
6292,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,EUR,Europe,,,GEO,Georgia,FMLE,Female,78,77.99349
6293,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,AMR,Americas,WB_LMI,Lower_middle_income,SLV,El Salvador,MLE,Male,68,68.0
6294,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,AFR,Africa,WB_LI,Low_income,ZMB,Zambia,MLE,Male,55,55.0
6295,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2013,2013,SEAR,South_East Asia,,,PRK,Democratic People's Republic of Korea,FMLE,Female,19,19.3095
6296,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AMR,Americas,WB_UMI,Upper_middle_income,LCA,Saint Lucia,MLE,Male,19,19.0
6297,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2012,2012,EUR,Europe,WB_LI,Low_income,KGZ,Kyrgyzstan,MLE,Male,58,57.8
6298,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2012,2012,AFR,Africa,WB_LI,Low_income,SEN,Senegal,BTSX,Both sexes,16,16.0
6299,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EUR,Europe,WB_HI,High_income,MCO,Monaco,FMLE,Female,25,25.0
6300,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,EMR,Eastern Mediterranean,WB_HI,High_income,ARE,United Arab Emirates,MLE,Male,73,73.0
6301,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2013,2013,EUR,Europe,WB_HI,High_income,PRT,Portugal,MLE,Male,68,68.4
6302,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,AFR,Africa,WB_LMI,Lower_middle_income,CPV,Cabo Verde,BTSX,Both sexes,74,74.0
6303,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AMR,Americas,WB_UMI,Upper_middle_income,KNA,Saint Kitts and Nevis,BTSX,Both sexes,17,17.0
6304,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2013,2013,EMR,Eastern Mediterranean,,,QAT,Qatar,BTSX,Both sexes,22,22.22732
6305,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,WB_HI,High_income,NRU,Nauru,FMLE,Female,81,81.0
6306,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,EMR,Eastern Mediterranean,,,EGY,Egypt,FMLE,Female,74,73.76581
6307,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2000,2000,EMR,Eastern Mediterranean,WB_LMI,Lower_middle_income,SYR,Syrian Arab Republic,FMLE,Female,64,63.6
6308,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EUR,Europe,WB_HI,High_income,ISL,Iceland,MLE,Male,20,20.0
6309,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,AFR,Africa,WB_LI,Low_income,SEN,Senegal,MLE,Male,56,56.0
6310,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2012,2012,AFR,Africa,WB_UMI,Upper_middle_income,NAM,Namibia,MLE,Male,55,55.0
6311,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2013,2013,EUR,Europe,WB_HI,High_income,ITA,Italy,MLE,Male,71,71.3
6312,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,AMR,Americas,,,VCT,Saint Vincent and the Grenadines,BTSX,Both sexes,74,73.90679
6313,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,AFR,Africa,WB_LMI,Lower_middle_income,AGO,Angola,FMLE,Female,15,15.0
6314,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,AMR,Americas,WB_LMI,Lower_middle_income,NIC,Nicaragua,FMLE,Female,76,76.0
6315,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2013,2013,WPR,Western Pacific,,,MYS,Malaysia,FMLE,Female,20,19.78635
6316,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EUR,Europe,WB_LMI,Lower_middle_income,ALB,Albania,MLE,Male,15,15.0
6317,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2012,2012,EUR,Europe,WB_HI,High_income,EST,Estonia,MLE,Male,62,62.3
6318,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,SEAR,South_East Asia,,,BTN,Bhutan,BTSX,Both sexes,68,68.38161
6319,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,WB_LI,Low_income,KHM,Cambodia,MLE,Male,51,51.0
6320,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,AFR,Africa,,,CPV,Cabo Verde,MLE,Male,71,71.10728
6321,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2013,2013,WPR,Western Pacific,WB_LMI,Lower_middle_income,VUT,Vanuatu,BTSX,Both sexes,62,62.4
6322,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,WPR,Western Pacific,,,AUS,Australia,FMLE,Female,85,84.80996
6323,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,AFR,Africa,WB_LI,Low_income,GNB,Guinea_Bissau,MLE,Male,53,53.0
6324,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,EUR,Europe,WB_LMI,Lower_middle_income,MDA,Republic of Moldova,MLE,Male,65,65.0
6325,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2013,2013,AFR,Africa,,,MOZ,Mozambique,MLE,Male,16,15.74549
6326,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2012,2012,WPR,Western Pacific,WB_HI,High_income,NRU,Nauru,FMLE,Female,69,69.3
6327,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,EUR,Europe,WB_UMI,Upper_middle_income,TUR,Turkey,MLE,Male,67,67.0
6328,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,1990,1990,WPR,Western Pacific,WB_LMI,Lower_middle_income,MHL,Marshall Islands,FMLE,Female,65,65.0
6329,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2000,2000,EUR,Europe,WB_UMI,Upper_middle_income,BIH,Bosnia and Herzegovina,FMLE,Female,78,78.0
6330,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2000,2000,AFR,Africa,WB_LI,Low_income,COM,Comoros,FMLE,Female,52,51.8
6331,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,WB_UMI,Upper_middle_income,FJI,Fiji,BTSX,Both sexes,16,16.0
6332,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2013,2013,AFR,Africa,,,KEN,Kenya,BTSX,Both sexes,18,17.65238
6333,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,AMR,Americas,,,BRB,Barbados,BTSX,Both sexes,78,78.14867
6334,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2000,2000,EMR,Eastern Mediterranean,WB_LMI,Lower_middle_income,DJI,Djibouti,BTSX,Both sexes,49,48.7
6335,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2012,2012,AMR,Americas,WB_UMI,Upper_middle_income,MEX,Mexico,FMLE,Female,23,23.0
6336,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2012,2012,AFR,Africa,WB_LI,Low_income,MDG,Madagascar,MLE,Male,16,16.0
6337,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,AMR,Americas,,,BHS,Bahamas,MLE,Male,73,72.60206
6338,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EUR,Europe,WB_UMI,Upper_middle_income,BIH,Bosnia and Herzegovina,BTSX,Both sexes,18,18.0
6339,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2012,2012,AMR,Americas,WB_LMI,Lower_middle_income,GUY,Guyana,FMLE,Female,57,57.1
6340,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,EUR,Europe,WB_LMI,Lower_middle_income,AZE,Azerbaijan,BTSX,Both sexes,16,16.0
6341,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,WPR,Western Pacific,,,MNG,Mongolia,BTSX,Both sexes,68,67.70721
6342,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,AFR,Africa,WB_LMI,Lower_middle_income,CMR,Cameroon,MLE,Male,55,55.0
6343,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,WPR,Western Pacific,WB_UMI,Upper_middle_income,FJI,Fiji,MLE,Male,15,15.0
6344,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2012,2012,EUR,Europe,WB_UMI,Upper_middle_income,POL,Poland,MLE,Male,19,19.0
6345,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2013,2013,AFR,Africa,,,SSD,South Sudan,MLE,Male,16,15.84647
6346,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,AMR,Americas,WB_LMI,Lower_middle_income,GUY,Guyana,FMLE,Female,67,67.0
6347,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2013,2013,EUR,Europe,WB_UMI,Upper_middle_income,ROU,Romania,MLE,Male,63,62.7
6348,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,AMR,Americas,,,GTM,Guatemala,BTSX,Both sexes,72,71.96651
6349,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2000,2000,SEAR,South_East Asia,WB_LMI,Lower_middle_income,IDN,Indonesia,BTSX,Both sexes,58,58.5
6350,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,WPR,Western Pacific,WB_UMI,Upper_middle_income,TUV,Tuvalu,FMLE,Female,70,70.0
6351,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2013,2013,AFR,Africa,,,COG,Congo,FMLE,Female,60,60.33424
6352,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,WPR,Western Pacific,WB_LI,Low_income,LAO,Lao People's Democratic Republic,MLE,Male,64,64.0
6353,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,2000,2000,EUR,Europe,WB_UMI,Upper_middle_income,LTU,Lithuania,BTSX,Both sexes,20,20.0
6354,WHOSIS_000015,Life expectancy at age 60 (years),PUBLISHED,Published,1990,1990,AMR,Americas,WB_UMI,Upper_middle_income,JAM,Jamaica,FMLE,Female,21,21.0
6355,WHOSIS_000001,Life expectancy at birth (years),PUBLISHED,Published,2012,2012,EUR,Europe,WB_UMI,Upper_middle_income,KAZ,Kazakhstan,BTSX,Both sexes,68,68.0
6356,WHOSIS_000002,Healthy life expectancy (HALE) at birth (years),PUBLISHED,Published,2013,2013,EUR,Europe,WB_HI,High_income,ITA,Italy,BTSX,Both sexes,73,72.9
